id,franking_percentage,notes,payable_date,dividend_per_share,ex_dividend_date,dividend_date,symbol,dividend_type
,1.0,,2016-04-22,0.03,2016-07-04,,PIA,Interim
,1.0,,2016-09-30,0.035,2016-09-22,,PIA,Final
,1.0,,2017-04-21,0.035,2017-03-04,,PIA,Interim
,1.0,3.5C FRANKED @ 30%;  DRP NIL DISCOUNT,2017-06-10,0.035,2017-09-21,2017-09-22,PIA,Final
,1.0,,2018-04-30,0.035,2018-12-04,,PIA,Interim
,1.0,,2015-10-09,0.005,2015-08-25,,PIC,Final
,1.0,,2016-03-21,0.008,2016-03-03,,PIC,Interim
,1.0,,2016-12-09,0.02,2016-08-25,,PIC,Final
,1.0,,2017-03-17,0.022000000000000002,2017-02-28,,PIC,Interim
,1.0,2.5C FRANKED @ 30%;  DRP,2017-08-09,0.025,2017-08-23,2017-08-24,PIC,Final
,1.0,3C FRANKED @ 30%; DR P,2018-11-04,0.03,2018-03-20,2018-03-21,PIC,Interim
,1.0,0.45C FRANKED@27.5%,2017-10-31,0.0045000000000000005,2017-10-16,2017-10-17,PL8,Interim
,1.0,0.45C FRANKED@27.5%,2017-11-30,0.0045000000000000005,2017-11-15,2017-11-16,PL8,Interim
,1.0,0.45C FRANKED@27.5%,2017-12-29,0.0045000000000000005,2017-12-13,2017-12-14,PL8,Interim
,1.0,0.45C FRANKED@27.5%,2018-01-31,0.0045000000000000005,2018-01-16,2018-01-17,PL8,Interim
,1.0,0.45C FRANKED@27.5%,2018-02-28,0.0045000000000000005,2018-02-13,2018-02-14,PL8,Interim
,1.0,0.45C FRANKED@27.5%,2018-03-29,0.0045000000000000005,2018-03-14,2018-03-15,PL8,Interim
,1.0,,2018-04-30,0.005,2018-04-16,,PL8,Interim
,1.0,,2018-05-31,0.005,2018-05-16,,PL8,Interim
,1.0,,2018-06-29,0.005,2018-06-14,,PL8,Interim
,0.0,,2017-03-03,0.027000000000000003,2016-12-29,,PLG,Interim
,0.0,,2017-04-09,0.0362,2017-06-29,2017-06-30,PLG,Final
,0.0,EST 3.6C,2018-06-03,0.036000000000000004,2017-12-28,2017-12-29,PLG,Interim
,1.0,,1996-12-11,0.06,1996-10-25,,PMC,Final
,1.0,,1997-10-14,0.03,1997-09-29,,PMC,Final
,1.0,,1998-02-20,0.04,1998-09-02,,PMC,Interim
,1.0,,1998-06-11,0.04,1998-10-23,,PMC,Final
,1.0,,1999-02-26,0.04,1999-04-02,,PMC,Interim
,1.0,,1999-02-11,0.06,1999-10-20,,PMC,Final
,1.0,,2000-02-21,0.04,2000-07-02,,PMC,Interim
,1.0,,2000-11-14,0.08,2000-10-27,,PMC,Final
,1.0,,2001-02-23,0.05,2001-09-02,,PMC,Interim
,1.0,,2001-09-11,0.1,2001-10-29,,PMC,Final
,1.0,,2002-02-28,0.05,2002-02-18,,PMC,Interim
,1.0,,2002-08-11,0.1,2002-10-28,,PMC,Final
,1.0,,2003-02-28,0.05,2003-02-17,,PMC,Interim
,1.0,,2003-10-11,0.1,2003-10-27,,PMC,Final
,1.0,,2004-02-27,0.05,2004-02-16,,PMC,Interim
,1.0,,2004-12-11,0.1,2004-10-25,,PMC,Final
,1.0,,2005-04-03,0.05,2005-02-14,,PMC,Interim
,1.0,,2005-11-18,0.1,2005-10-28,,PMC,Final
,1.0,,2006-11-17,0.1,2006-01-11,,PMC,Final
,1.0,,2006-02-27,0.05,2006-02-13,,PMC,Interim
,1.0,,2007-01-03,0.05,2007-02-13,,PMC,Interim
,1.0,,2007-11-14,0.1,2007-10-24,,PMC,Final
,1.0,,2008-04-03,0.05,2008-02-15,,PMC,Interim
,1.0,,2008-11-14,0.05,2008-10-27,,PMC,Final
,1.0,,2009-06-03,0.05,2009-02-17,,PMC,Interim
,1.0,,2009-11-17,0.05,2009-10-28,,PMC,Final
,1.0,,2010-09-03,0.05,2010-02-16,,PMC,Interim
,1.0,,2010-02-09,0.05,2010-12-08,,PMC,Final
,1.0,,2011-08-03,0.04,2011-02-16,,PMC,Interim
,1.0,,2011-01-09,0.019,2011-10-08,,PMC,Final
,1.0,,2013-11-03,0.02,2013-02-19,,PMC,Interim
,1.0,,2013-09-09,0.05,2013-08-16,,PMC,Final
,1.0,,2014-10-03,0.03,2014-02-18,,PMC,Interim
,1.0,,2014-08-09,0.05,2014-08-21,,PMC,Final
,1.0,,2015-03-13,0.05,2015-02-18,,PMC,Interim
,1.0,,2015-11-09,0.06,2015-08-18,,PMC,Final
,1.0,,2016-09-13,0.04,2016-08-24,,PMC,Final
,1.0,,2016-04-03,0.03,2016-12-02,,PMC,Interim
,1.0,,2017-03-13,0.04,2017-02-21,,PMC,Interim
,1.0,6C FRANKED @30%; DRP,2017-11-09,0.06,2017-08-22,2017-08-23,PMC,Final
,1.0,4C FRANKED @30%; DRP,2018-03-13,0.04,2018-02-23,2018-02-26,PMC,Interim
,0.0,DRP NIL DISCOUNT,2017-07-18,0.129613,2017-07-03,2017-07-04,QFN,Final
,0.96,EST 30.9834C FRANKED ; 1.2374C CFI; DRP,2018-01-17,0.32308000000000003,2018-01-02,2018-01-03,QFN,Interim
,0.0,DRP NIL DISCOUNT,2017-07-18,0.253253,2017-07-03,2017-07-04,QOZ,Final
,0.84,EST 24.5443C FRANKED ; 1.8773C CFI; DRP,2018-01-17,0.29060199999999997,2018-01-02,2018-01-03,QOZ,Interim
,0.0,DRP NIL DISCOUNT,2017-07-18,0.056759000000000004,2017-07-03,2017-07-04,QRE,Final
,0.97,EST 1.7425C FRANKED;  0.012423C CFI; DRP,2018-01-17,0.018004,2018-01-02,2018-01-03,QRE,Interim
,0.0,,2015-07-20,0.4608,2015-01-07,,QUS,Final
,0.0,,2016-07-18,0.5644,2016-01-07,,QUS,Final
,0.0,,2016-01-19,0.2409,2016-04-01,,QUS,Interim
,0.0,,2017-01-18,0.1984,2017-03-01,,QUS,Interim
,0.0,,2017-07-18,0.483,2017-03-07,,QUS,Final
,0.0,,2018-01-17,0.21899999999999997,2018-02-01,,QUS,Interim
,1.0,,2015-02-04,0.005,2015-03-16,,QVE,Interim
,1.0,,2015-06-11,0.015,2015-10-13,,QVE,Final
,1.0,,2016-04-04,0.015,2016-03-18,,QVE,Interim
,1.0,,2016-10-31,0.018000000000000002,2016-06-10,,QVE,Final
,1.0,,2017-10-31,0.02,2017-02-10,,QVE,Final
,1.0,,2017-03-04,0.02,2017-03-17,,QVE,Interim
,1.0,2.1C FRANKED @27.5%;  DRP,2018-04-04,0.021,2018-03-16,2018-03-19,QVE,Interim
,0.0,6.4609C TAX DEFERRED ;DRP NIL DISCOUNT,2017-07-14,0.276509,2017-06-29,2017-06-30,RCB,Final
,0.0,DRP NIL DISCOUNT,2017-10-16,0.185549,2017-09-29,2017-10-02,RCB,Interim
,0.0,DRP NIL DISCOUNT,2018-01-16,0.183403,2017-12-29,2018-01-02,RCB,Interim
,0.0,EST 17.6384C; DRP,2018-04-17,0.17638399999999999,2018-03-29,2018-04-03,RCB,Interim
,0.53,31.8365C FR@32.1357% ; 1.3014C CFI; DRP,2017-07-14,0.598934,2017-06-29,2017-06-30,RDV,Final
,0.95,52.6449C FR@30.9473% ; 1.8243C CFI; DRP,2017-10-16,0.553998,2017-09-29,2017-10-02,RDV,Interim
,0.88,29.7948C FR@31.2419% ; 0.8946C CFI; DRP,2018-01-16,0.33725900000000003,2017-12-29,2018-01-02,RDV,Interim
,0.0,EST 40.9382C; DRP NI L DISCOUNT,2018-04-17,0.409382,2018-03-29,2018-04-03,RDV,Interim
,0.0,,2014-04-14,0.0213,2014-04-03,,RFF,Interim
,0.12,,2014-07-16,0.0213,2014-06-26,,RFF,Interim
,0.0,,2014-10-15,0.0215,2014-09-26,,RFF,Interim
,0.0,,2015-01-15,0.0215,2014-12-24,,RFF,Interim
,0.0,,2015-04-24,0.0215,2015-04-15,,RFF,Interim
,0.0,,2015-07-30,0.0215,2015-06-26,,RFF,Final
,0.0,,2015-10-30,0.0223,2015-09-28,,RFF,Interim
,0.0,,2016-01-29,0.0223,2015-12-29,,RFF,Interim
,0.0,,2016-04-29,0.0223,2016-03-30,,RFF,Interim
,0.0,,2016-07-29,0.0223,2016-06-29,,RFF,Final
,0.0,,2016-10-28,0.0241,2016-09-29,,RFF,Interim
,0.0,,2017-01-31,0.0241,2016-12-28,,RFF,Interim
,0.0,,2017-04-28,0.0241,2017-03-30,,RFF,Interim
,0.0,EST 1.571C TAX DEFER RED; DRP,2017-07-31,0.0241,2017-06-29,2017-06-30,RFF,Final
,0.0,EST 2.5075C; DRP,2017-10-31,0.025099999999999997,2017-09-28,2017-09-29,RFF,Interim
,0.0,EST 2.5075C; EST 2.2 5C TAX DEFERRED; DRP,2018-01-31,0.025099999999999997,2017-12-28,2017-12-29,RFF,Interim
,0.0,EST 2.5075C; DRP,2018-04-30,0.025099999999999997,2018-03-28,2018-03-29,RFF,Interim
,0.0,2.2571C TAX DEFERRED ;DRP NIL DISCOUNT,2017-07-14,0.225183,2017-06-29,2017-06-30,RGB,Final
,0.0,DRP NIL DISCOUNT,2017-10-16,0.116842,2017-09-29,2017-10-02,RGB,Interim
,0.0,DRP NIL DISCOUNT,2018-01-16,0.155886,2017-12-29,2018-01-02,RGB,Interim
,0.0,EST 8.8575C; DRP NIL  DISCOUNT,2018-04-17,0.088575,2018-03-29,2018-04-03,RGB,Interim
,0.0,,2006-02-28,0.0149,2005-12-22,,RNY,Final
,0.0,,2006-08-28,0.0288,2006-06-26,,RNY,Interim
,0.0,,2007-02-28,0.0353,2006-12-21,,RNY,Interim
,0.0,,2007-08-31,0.0435,2007-06-25,,RNY,Interim
,0.0,,2008-02-29,0.0335,2007-12-21,,RNY,Final
,0.0,,2008-08-29,0.0225,2008-06-24,,RNY,Interim
,0.0,,2009-02-27,0.0225,2008-12-23,,RNY,Final
,0.0,DRP NIL DISCOUNT,2017-07-14,0.161397,2017-06-29,2017-06-30,RSM,Final
,0.0,DRP NIL DISCOUNT,2017-10-16,0.106173,2017-09-29,2017-10-02,RSM,Interim
,0.0,DRP NIL DISCOUNT,2018-01-16,0.127079,2017-12-29,2018-01-02,RSM,Interim
,0.0,EST 10.3291C;DRP NIL  DISCOUNT,2018-04-17,0.10329100000000001,2018-03-29,2018-04-03,RSM,Interim
,0.79,24.9638C FR@32.0168% ; 1.7506C CFI; DRP,2017-07-14,0.314019,2017-06-29,2017-06-30,RVL,Final
,0.9,91.6466C FR@30.9984% ; 6.1004C CFI; DRP,2018-01-16,1.0184870000000001,2017-12-29,2018-01-02,RVL,Interim
,1.0,1C FRANKED @ 27.5%,2018-09-04,0.01,2018-03-22,2018-03-23,RYD,Interim
,0.0,,2011-02-28,0.0044,2011-08-02,,SCG,Final
,0.0,,2011-08-31,0.081,2011-10-08,,SCG,Interim
,0.0,,2012-08-31,0.0925,2012-08-13,,SCG,Interim
,0.0,,2012-02-29,0.084,2012-09-02,,SCG,Final
,0.0,,2013-02-28,0.095,2013-08-02,,SCG,Final
,0.0,,2013-08-30,0.0993,2013-09-08,,SCG,Interim
,0.0,,2014-08-29,0.2853,2014-06-25,,SCG,Capital Return
,0.0,,2014-08-29,0.102,2014-06-25,,SCG,Interim
,0.03,,2014-02-28,0.0993,2014-07-02,,SCG,Final
,0.0,,2015-08-31,0.1045,2015-08-13,,SCG,Interim
,0.28,,2015-02-27,0.102,2015-11-02,,SCG,Interim
,0.0,,2016-02-29,0.1045,2016-11-02,,SCG,Final
,0.0,,2016-08-31,0.1065,2016-12-08,,SCG,Interim
,0.27,,2017-02-28,0.1065,2017-02-13,,SCG,Final
,0.0,,2017-08-31,0.10859999999999999,2017-11-08,,SCG,Interim
,0.22,2.35C FRANKED @ 30%;  NIL CFI,2018-02-28,0.10869999999999999,2018-02-13,2018-02-14,SCG,Final
,0.0,,2013-08-28,0.055999999999999994,2013-06-24,,SCP,Final
,0.0,,2014-01-30,0.054000000000000006,2013-12-23,,SCP,Interim
,0.0,,2014-08-28,0.055999999999999994,2014-06-26,,SCP,Final
,0.0,,2015-01-30,0.055999999999999994,2014-12-29,,SCP,Interim
,0.0,,2015-08-28,0.057999999999999996,2015-06-26,,SCP,Final
,0.0,,2016-01-29,0.06,2015-12-29,,SCP,Interim
,0.0,,2016-08-31,0.062,2016-06-29,,SCP,Final
,0.0,,2017-01-30,0.064,2016-12-29,,SCP,Interim
,0.0,DRP,2017-08-31,0.067,2017-06-29,2017-06-30,SCP,Final
,0.0,DRP,2018-01-29,0.068,2017-12-28,2017-12-29,SCP,Interim
,0.33,22.616C FR@32.9626%;  5.28C CFI; DRP,2017-07-11,0.681934,2017-06-29,2017-06-30,SFY,Final
,0.89,84.3922C FR@30.8658% ; 6.3C CFI; DRP,2017-10-11,0.9520370000000001,2017-09-28,2017-09-29,SFY,Interim
,0.86,42.7113C FR@32.3038% ; 5.7893C CFI; DRP,2018-01-11,0.495353,2017-12-28,2017-12-29,SFY,Interim
,0.73,38.3978C FR@30.8455% ; 2.179C CFI; DRP,2018-04-12,0.526257,2018-03-28,2018-03-29,SFY,Interim
,1.0,,1988-08-31,0.008,1988-12-08,,SGP,Final
,1.0,,1989-02-28,0.011000000000000001,1989-02-15,,SGP,Interim
,1.0,,1989-08-15,0.013999999999999999,1989-06-18,,SGP,Final
,1.0,,1990-02-28,0.016,1990-02-15,,SGP,Interim
,1.0,,1990-08-31,0.017,1990-08-16,,SGP,Final
,1.0,,1991-02-28,0.018000000000000002,1991-02-18,,SGP,Interim
,1.0,,1991-08-31,0.018500000000000003,1991-08-15,,SGP,Final
,1.0,,1992-08-31,0.0195,1992-08-18,,SGP,Final
,1.0,,1992-02-28,0.019,1992-10-02,,SGP,Interim
,1.0,,1993-02-28,0.0195,1993-02-15,,SGP,Interim
,1.0,,1993-08-31,0.0195,1993-08-18,,SGP,Final
,1.0,,1994-02-28,0.02,1994-02-15,,SGP,Interim
,1.0,,1994-08-31,0.02,1994-08-16,,SGP,Final
,1.0,,1995-02-28,0.0215,1995-02-13,,SGP,Interim
,1.0,,1995-08-31,0.0215,1995-08-14,,SGP,Final
,0.0,,1996-08-31,0.1225,1996-08-13,,SGP,Final
,0.0,,1996-02-29,0.1225,1996-12-02,,SGP,Interim
,0.0,,1997-02-28,0.1225,1997-11-02,,SGP,Interim
,0.0,,1997-08-31,0.1225,1997-11-08,,SGP,Final
,0.0,,1998-02-27,0.12300000000000001,1998-10-02,,SGP,Interim
,0.0,,1998-08-31,0.124,1998-12-08,,SGP,Final
,0.0,,1999-02-26,0.125,1999-08-02,,SGP,Interim
,0.18,,1999-08-31,0.126,1999-11-08,,SGP,Final
,0.18,,2000-08-31,0.132,2000-06-26,,SGP,Final
,0.18,,2000-02-29,0.129,2000-09-02,,SGP,Interim
,0.13,,2001-02-28,0.139,2000-12-20,,SGP,Interim
,0.12,,2001-08-31,0.14400000000000002,2001-06-25,,SGP,Final
,0.13,,2002-02-28,0.145,2001-12-21,,SGP,Interim
,0.14,,2002-08-30,0.152,2002-06-24,,SGP,Final
,0.16,,2003-02-28,0.156,2002-12-23,,SGP,Interim
,0.19,,2003-08-29,0.165,2003-06-24,,SGP,Final
,0.19,,2004-02-27,0.18,2003-12-23,,SGP,Interim
,0.0,,2004-08-31,0.19,2004-06-24,,SGP,Final
,0.22,,2005-02-28,0.193,2004-12-23,,SGP,Interim
,0.21,,2005-08-31,0.196,2005-06-24,,SGP,Final
,0.22,,2006-02-28,0.205,2005-12-22,,SGP,Interim
,0.2,,2006-08-31,0.209,2006-06-26,,SGP,Final
,0.19,,2007-02-28,0.215,2006-12-21,,SGP,Interim
,0.21,,2007-08-31,0.228,2007-06-25,,SGP,Final
,0.02,,2008-02-29,0.226,2007-12-21,,SGP,Interim
,0.02,,2008-08-29,0.239,2008-06-24,,SGP,Final
,0.01,,2009-02-27,0.17,2008-12-23,,SGP,Interim
,0.01,,2009-08-31,0.17,2009-06-24,,SGP,Final
,0.0,,2010-02-26,0.10800000000000001,2009-12-23,,SGP,Interim
,0.0,,2010-08-31,0.11,2010-06-24,,SGP,Final
,0.0,,2011-02-28,0.11800000000000001,2010-12-23,,SGP,Interim
,0.0,,2011-08-31,0.11900000000000001,2011-06-24,,SGP,Final
,0.0,,2012-02-29,0.12,2011-12-22,,SGP,Interim
,0.0,,2012-08-31,0.12,2012-06-25,,SGP,Final
,0.0,,2013-02-28,0.12,2012-12-21,,SGP,Interim
,0.0,,2013-08-30,0.12,2013-06-24,,SGP,Final
,0.0,,2014-02-28,0.12,2013-12-23,,SGP,Interim
,0.0,,2014-08-29,0.12,2014-06-26,,SGP,Final
,0.0,,2015-02-27,0.12,2014-12-29,,SGP,Interim
,0.0,,2015-08-31,0.12,2015-06-26,,SGP,Final
,0.0,,2016-02-29,0.122,2015-12-29,,SGP,Interim
,0.0,,2016-08-31,0.12300000000000001,2016-06-29,,SGP,Final
,0.0,,2017-02-28,0.126,2016-12-29,,SGP,Interim
,0.0,DRP,2017-08-31,0.129,2017-06-29,2017-06-30,SGP,Final
,0.0,DRP SUSPENDED,2018-02-28,0.13,2017-12-28,2017-12-29,SGP,Interim
,0.0,,2006-03-15,0.0039000000000000003,2006-01-03,,SKI,Final
,0.0,,2006-09-15,0.0711,2006-08-31,,SKI,Interim
,0.0,,2007-03-15,0.0126,2007-01-03,,SKI,Final
,0.0,,2007-09-14,0.0179,2007-08-30,,SKI,Capital Return
,0.0,,2007-09-14,0.0674,2007-08-30,,SKI,Interim
,0.0,,2008-03-14,0.0268,2008-02-28,,SKI,Capital Return
,0.0,,2008-03-14,0.06849999999999999,2008-02-28,,SKI,Final
,0.0,,2008-09-15,0.0248,2008-08-28,,SKI,Capital Return
,0.0,,2008-09-15,0.0677,2008-08-28,,SKI,Interim
,0.0,,2009-03-13,0.0241,2009-02-27,,SKI,Capital Return
,0.0,,2009-03-13,0.06849999999999999,2009-02-27,,SKI,Final
,0.0,,2009-09-15,0.0672,2009-08-28,,SKI,Interim
,0.0,,2010-03-15,0.0684,2010-03-03,,SKI,Final
,0.0,,2010-09-15,0.0672,2010-08-26,,SKI,Interim
,0.0,,2011-03-15,0.0682,2011-02-03,,SKI,Final
,0.0,,2011-09-15,0.0475,2011-08-31,,SKI,Interim
,0.0,,2012-03-15,0.0525,2012-02-29,,SKI,Final
,0.0,,2012-09-14,0.0525,2012-08-30,,SKI,Interim
,0.0,,2013-03-15,0.0525,2013-02-28,,SKI,Final
,0.0,,2013-09-13,0.055,2013-08-29,,SKI,Interim
,0.0,,2014-12-09,0.0575,2014-01-09,,SKI,Interim
,0.0,,2014-03-14,0.055,2014-02-27,,SKI,Final
,0.0,,2015-03-13,0.0575,2015-02-03,,SKI,Final
,0.0,,2015-09-15,0.06,2015-02-09,,SKI,Interim
,0.0,,2016-03-15,0.06,2016-02-03,,SKI,Final
,0.0,,2016-09-15,0.0725,2016-05-09,,SKI,Interim
,0.0,,2017-03-15,0.0725,2017-03-03,,SKI,Final
,0.0,,2017-09-15,0.07629999999999999,2017-05-09,,SKI,Interim
,0.0,,2018-03-15,0.07629999999999999,2018-05-03,,SKI,Final
,0.0,0.63717C TAX DEF,2017-08-29,0.178991,2017-06-29,2017-06-30,SLF,Final
,0.0,0.000225C FR@36.16%; NIL CFI;2.3C TAXDEF,2017-11-28,0.083338,2017-09-28,2017-09-29,SLF,Interim
,0.0,0.3631C FOREIGN SOUR CE; 5.2845C TAX DEF,2018-03-01,0.131432,2017-12-28,2017-12-29,SLF,Interim
,0.0,4.1933C FOREIGN SRC;  2.7927C TAX DEF,2018-05-28,0.10016900000000001,2018-03-28,2018-03-29,SLF,Interim
,1.0,,2014-06-11,0.02,2014-10-14,,SNC,Interim
,1.0,,2015-12-06,0.02,2015-01-06,,SNC,Interim
,1.0,,2015-10-30,0.03,2015-10-22,,SNC,Final
,1.0,,2016-04-26,0.02,2016-04-18,,SNC,Interim
,1.0,,2016-02-11,0.03,2016-10-21,,SNC,Final
,1.0,,2017-05-31,0.035,2017-05-18,,SNC,Interim
,1.0,3.5C FRANKED@27.5%;  DRP SUSPENDED,2017-02-11,0.035,2017-10-23,2017-10-24,SNC,Final
,1.0,,2018-05-18,0.035,2018-08-05,,SNC,Interim
,0.0,,2015-12-02,1.2309,2014-12-19,,SPY,Interim
,0.0,,2015-05-14,0.9890000000000001,2015-03-20,,SPY,Interim
,0.0,,2015-08-13,1.1743999999999999,2015-06-19,,SPY,Final
,0.0,,2015-12-11,1.2313,2015-09-18,,SPY,Interim
,0.0,,2016-12-02,1.4122999999999999,2015-12-18,,SPY,Interim
,0.0,,2016-05-13,1.1753,2016-03-18,,SPY,Interim
,0.0,,2016-11-08,1.3981000000000001,2016-06-20,,SPY,Q3
,0.0,,2016-11-14,1.1874,2016-09-16,,SPY,Interim
,0.0,,2017-02-13,1.7206000000000001,2016-12-16,,SPY,Q1
,0.0,,2017-12-05,1.1503,2017-03-17,,SPY,Interim
,0.0,,2017-08-14,1.4677,2017-06-16,,SPY,Q3
,0.0,USD 1.234574; 15% W/ H TAX,2017-11-13,1.3436000000000001,2017-09-15,2017-09-18,SPY,Interim
,0.0,USD 1.351333; 15% W/ H TAX; EST$A,2018-12-02,1.4983000000000002,2017-12-15,2017-12-18,SPY,Interim
,0.0,USD 1.096775; 15% W/ H TAX; EST$A,2018-11-05,1.2270999999999999,2018-03-16,2018-03-19,SPY,Interim
,0.44,9.6903C FR@33.4469%;  0.4333C CFI; DRP,2017-07-11,0.22005300000000003,2017-06-29,2017-06-30,SSO,Final
,0.75,10.889C FR@34.9645%;  0.8094C CFI; DRP,2018-01-11,0.144726,2017-12-28,2017-12-29,SSO,Interim
,0.36,20.564C FR@31.8754%;  3.88C CFI; DRP,2017-07-11,0.5709810000000001,2017-06-29,2017-06-30,STW,Final
,0.88,74.419C FR@30.6755%;  5.62C CFI; DRP,2017-10-11,0.8478680000000001,2017-09-28,2017-09-29,STW,Interim
,0.83,41.7289C FR@31.2195% ; 5.4101C CFI; DRP,2018-01-11,0.500337,2017-12-28,2017-12-29,STW,Interim
,0.7,37.007C FR@31.0428%;  2.05C CFI; DRP,2018-04-12,0.529824,2018-03-28,2018-03-29,STW,Interim
,0.0,,2002-08-16,0.01,2002-06-24,,SYD,Interim
,0.0,,2003-02-18,0.045,2002-12-23,,SYD,Final
,0.0,,2003-08-18,0.05,2003-06-24,,SYD,Interim
,0.0,,2004-02-18,0.03,2003-12-23,,SYD,Final
,0.0,,2004-08-18,0.04,2004-06-24,,SYD,Interim
,0.0,,2005-02-18,0.08,2004-12-23,,SYD,Final
,0.0,,2005-08-18,0.11,2005-06-24,,SYD,Interim
,0.0,,2006-02-20,0.09,2005-12-22,,SYD,Final
,0.0,,2006-08-18,0.13,2006-06-26,,SYD,Interim
,0.0,,2007-02-20,0.12,2006-12-21,,SYD,Final
,0.0,,2007-08-20,0.13,2007-06-25,,SYD,Interim
,0.0,,2008-02-19,0.18,2007-12-21,,SYD,Final
,0.0,,2008-02-19,0.05,2007-12-25,,SYD,Special Cash
,0.0,,2008-08-19,0.13,2008-06-24,,SYD,Interim
,0.0,,2009-02-19,0.14,2008-12-23,,SYD,Final
,0.0,,2009-08-19,0.13,2009-06-24,,SYD,Interim
,0.0,,2010-02-18,0.08,2009-12-23,,SYD,Final
,0.0,,2010-08-18,0.11,2010-06-24,,SYD,Interim
,0.0,,2010-10-21,0.125,2010-09-29,,SYD,Interim
,0.0,,2011-02-17,0.1,2010-12-23,,SYD,Final
,0.0,,2011-08-18,0.11,2011-06-24,,SYD,Interim
,0.0,,2012-02-16,0.1,2011-12-22,,SYD,Final
,0.0,,2012-08-16,0.11,2012-06-25,,SYD,Interim
,0.0,,2013-02-14,0.1,2012-12-21,,SYD,Final
,0.0,,2013-08-16,0.11,2013-06-24,,SYD,Interim
,0.0,,2014-02-14,0.115,2013-12-23,,SYD,Final
,0.0,,2014-08-15,0.115,2014-06-26,,SYD,Interim
,0.0,,2015-12-02,0.12,2014-12-29,,SYD,Final
,0.0,,2015-08-14,0.125,2015-06-26,,SYD,Interim
,0.0,,2016-12-02,0.13,2015-12-29,,SYD,Final
,0.0,,2016-12-08,0.15,2016-06-29,,SYD,Interim
,0.0,,2017-02-14,0.16,2016-12-29,,SYD,Final
,0.0,DRP NIL DISCOUNT,2017-08-14,0.165,2017-06-29,2017-06-30,SYD,Interim
,0.0,DRP NIL DISCOUNT,2018-02-14,0.18,2017-12-28,2017-12-29,SYD,Final
,0.63,12.7609C FR@33.1868% ; 0.0858C CFI; DRP,2017-07-11,0.204124,2017-06-29,2017-06-30,SYI,Final
,0.91,49.488C FR@30.9939%;  3.522C CFI; DRP,2017-10-11,0.542039,2017-09-28,2017-09-29,SYI,Interim
,0.88,32.4029C FR@32.2847% ; 2.9598C CFI; DRP,2018-01-11,0.369683,2017-12-28,2017-12-29,SYI,Interim
,0.81,20.376C FR@31.3649%; 0.0335C CFI; DRP,2018-04-12,0.252682,2018-03-28,2018-03-29,SYI,Interim
,0.0,,2002-02-26,0.0225,2002-07-02,,TCL,Interim
,0.0,,2002-08-10,0.03,2002-09-18,,TCL,Final
,0.0,,2003-03-26,0.1,2003-02-27,,TCL,Interim
,0.0,,2003-08-10,0.1,2003-09-18,,TCL,Final
,0.0,,2004-03-26,0.12,2004-02-03,,TCL,Interim
,0.0,,2004-08-10,0.135,2004-09-20,,TCL,Final
,0.0,,2005-03-25,0.17,2005-02-28,,TCL,Interim
,0.0,,2005-02-09,0.18,2005-06-24,,TCL,Final
,0.0,,2006-02-28,0.245,2005-12-23,,TCL,Interim
,0.0,,2006-08-25,0.255,2006-06-26,,TCL,Final
,0.0,,2007-02-28,0.265,2006-12-22,,TCL,Interim
,0.0,,2007-08-27,0.275,2007-06-29,,TCL,Final
,0.0,,2008-02-27,0.28,2007-12-21,,TCL,Interim
,0.0,,2008-08-29,0.29,2008-06-24,,TCL,Final
,0.0,,2009-02-27,0.11,2008-12-23,,TCL,Interim
,0.0,,2009-08-28,0.11,2009-06-24,,TCL,Final
,0.0,,2010-02-26,0.12,2009-12-23,,TCL,Interim
,0.0,,2010-08-27,0.12,2010-06-24,,TCL,Final
,0.0,,2011-02-15,0.13,2010-12-23,,TCL,Interim
,0.0,,2011-11-08,0.14,2011-06-24,,TCL,Final
,0.24,,2012-02-14,0.145,2011-12-22,,TCL,Interim
,0.23,,2012-08-14,0.15,2012-06-25,,TCL,Final
,0.23,,2013-02-14,0.155,2012-12-21,,TCL,Interim
,0.23,,2013-08-14,0.155,2013-06-24,,TCL,Final
,0.21,,2014-02-14,0.17,2013-12-23,,TCL,Interim
,0.19,,2014-08-14,0.18,2014-06-26,,TCL,Final
,0.18,,2015-02-13,0.195,2014-12-29,,TCL,Interim
,0.17,,2015-08-14,0.205,2015-06-26,,TCL,Final
,0.16,,2016-12-02,0.225,2015-12-29,,TCL,Interim
,0.15,,2016-12-08,0.23,2016-06-29,,TCL,Final
,0.14,,2017-10-02,0.25,2016-12-29,,TCL,Interim
,0.13,3.5C FRANKED @ 30%;  DRP NIL DISCOUNT,2017-11-08,0.265,2017-06-29,2017-06-30,TCL,Final
,0.09,2.5C FRANKED @ 30%;  DRP NIL DISCOUNT,2018-02-16,0.28,2017-12-28,2017-12-29,TCL,Interim
,1.0,,1992-11-26,0.02,1992-09-11,,TGG,Final
,1.0,,1993-01-11,0.02,1993-11-10,,TGG,Final
,1.0,,1994-10-24,0.05,1994-09-30,,TGG,Final
,1.0,,1995-09-22,0.05,1995-04-09,,TGG,Final
,1.0,,1996-04-15,0.03,1996-03-21,,TGG,Interim
,1.0,,1996-09-20,0.05,1996-08-26,,TGG,Final
,1.0,,1997-09-22,0.1,1997-01-09,,TGG,Final
,1.0,,1997-03-26,0.04,1997-05-03,,TGG,Interim
,1.0,,1998-09-02,0.05,1998-01-29,,TGG,Interim
